Element, float4.x, float4.y, float4.z, float4.w
598,  0.00,  0.00,  0.00,  0.00
599,  0.00,  0.00,  0.00,  0.00
600,  1.00,  0.00,  0.00,  0.00
601,  20.00,  20.00,  20.00,  20.00
602,  0.24805,  0.49609,  0.25098,  0.00195
603,  0.12402,  0.24805,  0.00049,  0.75098
604,  0.35393,  0.10008,  0.50315,  5.75
605,  0.62809,  1.02083,  1.00245,  0.00
606,  1.00,  0.91384,  0.49685, -5.75
607, -0.2174, -0.51272, -0.44481,  0.28209
608,  0.00,  0.00,  0.00,  0.00
609,  0.00,  0.00,  0.00,  0.00
610,  0.00,  0.00,  0.00,  0.00
611,  0.00,  0.00,  0.00,  0.00
612,  0.00,  0.00,  0.00,  0.00
613,  0.00,  0.00,  0.00,  0.00
614,  0.00,  0.00,  0.00,  0.00
615,  1.00,  1.00,  1.00,  1.00
616,  0.00,  0.00,  0.00,  0.00
617,  0.0293,  0.05859,  0.59473,  0.81445
618,  1.00,  1.00,  0.00,  0.00
619,  0.23367,  0.05246,  0.35959,  5.74987
620,  0.82247,  0.66107,  0.47266,  0.00
621,  0.92708,  0.95144,  0.82205, -5.74987
622, -0.49121, -0.3349, -0.1375,  0.28209
623,  0.00,  0.00,  0.00,  0.00
624,  0.00,  0.00,  0.00,  0.00
625,  0.00,  0.00,  0.00,  0.00
626,  0.00,  0.00,  0.00,  0.00
627,  0.00,  0.00,  0.00,  0.00
628,  0.00,  0.00,  0.00,  0.00
629,  0.00,  0.00,  0.00,  0.00
630,  0.00,  1.00,  1.00,  1.00
631,  20.00,  20.00,  20.00,  20.00
632,  0.0293,  0.05859,  0.56348,  0.56445
633,  0.0293,  0.05859,  0.68848,  0.06445
634,  0.35877,  0.08828,  0.51224,  5.75
635,  0.73785,  0.75167,  0.63036,  0.00
636,  0.89434,  0.92687,  0.69467, -5.75
637, -0.35442, -0.39785, -0.36603,  0.28209
638,  0.00,  0.00,  0.00,  0.00
639,  0.00,  0.00,  0.00,  0.00
640,  0.00,  0.00,  0.00,  0.00
641,  0.00,  0.00,  0.00,  0.00
642,  0.00,  0.00,  0.00,  0.00
643,  0.00,  0.00,  0.00,  0.00
644,  0.00,  0.00,  0.00,  0.00
645,  0.00,  1.00,  1.00,  1.00
646,  20.00,  20.00,  20.00,  20.00
647,  0.06055,  0.12109,  0.68848,  0.50195
648,  0.06055,  0.12109,  0.25098,  0.00195
649,  1.63659,  0.64994,  0.98055,  5.71992
650,  0.53921,  0.78752,  0.61888,  0.00
651,  0.88446,  0.37093,  0.22579, -5.71992
652, -0.14388, -0.46035, -0.2961,  0.28209
653,  0.00,  0.00,  0.00,  0.00
654,  0.00,  0.00,  0.00,  0.00
655,  0.00,  0.00,  0.00,  0.00
656,  0.00,  0.00,  0.00,  0.00
657,  0.00,  0.00,  0.00,  0.00
658,  0.00,  0.00,  0.00,  0.00
659,  0.00,  0.00,  0.00,  0.00
660,  1.00,  1.00,  1.00,  1.00
661,  20.00,  20.00,  20.00,  20.00
662,  0.06055,  0.12109,  0.68848,  0.62695
663,  0.06055,  0.12109,  0.25098,  0.12695
664,  0.61333,  0.18072,  0.79003,  5.54795
665,  0.48639,  0.60547,  0.61897,  0.00
666,  0.91092,  0.82369,  0.43444, -5.54795
667, -0.05461, -0.32526, -0.26718,  0.28209
668,  0.00,  0.00,  0.00,  0.00
669,  0.00,  0.00,  0.00,  0.00
670,  0.00,  0.00,  0.00,  0.00
671,  0.00,  0.00,  0.00,  0.00
672,  0.00,  0.00,  0.00,  0.00
673,  0.00,  0.00,  0.00,  0.00
674,  0.00,  0.00,  0.00,  0.00
675,  1.00,  1.00,  1.00,  1.00
676,  20.00,  20.00,  20.00,  20.00
677,  0.06055,  0.12109,  0.68848,  0.75195
678,  0.06055,  0.12109,  0.25098,  0.25195
679,  0.70856,  0.19107,  0.92969,  5.74713
680,  0.57881,  0.76893,  0.91424,  0.00
681,  0.86557,  0.82463,  0.35715, -5.74713
682, -0.23422, -0.42359, -0.43711,  0.28209
683,  0.00,  0.00,  0.00,  0.00
684,  0.00,  0.00,  0.00,  0.00
685,  0.00,  0.00,  0.00,  0.00
686,  0.00,  0.00,  0.00,  0.00
687,  0.00,  0.00,  0.00,  0.00
688,  0.00,  0.00,  0.00,  0.00
689,  0.00,  0.00,  0.00,  0.00
690,  0.00,  1.00,  1.00,  1.00
691,  20.00,  20.00,  20.00,  20.00
692,  0.0918,  0.18359,  0.87598,  0.25195
693,  0.0459,  0.0918,  0.43799,  0.87598
694,  0.41828,  0.14974,  0.48999,  5.75
695,  0.65915,  0.63682,  0.85576,  0.00
696,  0.90676,  0.86321,  0.69605, -5.75
697, -0.43067, -0.28237, -0.40605,  0.28209
698,  0.00,  0.00,  0.00,  0.00
699,  0.00,  0.00,  0.00,  0.00
700,  0.00,  0.00,  0.00,  0.00
701,  0.00,  0.00,  0.00,  0.00
702,  0.00,  0.00,  0.00,  0.00
703,  0.00,  0.00,  0.00,  0.00
704,  0.00,  0.00,  0.00,  0.00
705,  0.00,  1.00,  1.00,  1.00
706,  20.00,  20.00,  20.00,  20.00
707,  0.06055,  0.12109,  0.75098,  0.50195
708,  0.06055,  0.12109,  0.25098,  0.37695
709,  0.6772,  0.26026,  0.54613,  5.75
710,  0.67014,  0.71054,  0.80575,  0.00
711,  0.8829,  0.75749,  0.69336, -5.75
712, -0.35685, -0.31938, -0.35629,  0.28209
713,  0.00,  0.00,  0.00,  0.00
714,  0.00,  0.00,  0.00,  0.00
715,  0.00,  0.00,  0.00,  0.00
716,  0.00,  0.00,  0.00,  0.00
717,  0.00,  0.00,  0.00,  0.00
718,  0.00,  0.00,  0.00,  0.00
719,  0.00,  0.00,  0.00,  0.00
720,  0.00,  0.00,  1.00,  1.00
721,  20.00,  20.00,  20.00,  20.00
722,  0.06055,  0.12109,  0.81348,  0.50195
723,  0.06055,  0.12109,  0.31348,  0.00195
724,  0.29817,  0.08137,  0.41638,  5.75
725,  0.8077,  0.94809,  0.75966,  0.00
726,  0.88663,  0.93663,  0.80322, -5.75
727, -0.42161, -0.43088, -0.33752,  0.28209
728,  0.00,  0.00,  0.00,  0.00
729,  0.00,  0.00,  0.00,  0.00
730,  0.00,  0.00,  0.00,  0.00
731,  0.00,  0.00,  0.00,  0.00
732,  0.00,  0.00,  0.00,  0.00
733,  0.00,  0.00,  0.00,  0.00
734,  0.00,  0.00,  0.00,  0.00
735,  0.00,  1.00,  1.00,  1.00
736,  20.00,  20.00,  20.00,  20.00
737,  0.06055,  0.12109,  0.87598,  0.50195
738,  0.06055,  0.12109,  0.31348,  0.12695
739,  0.21924,  0.04945,  0.34792,  5.75
740,  0.70273,  0.79814,  0.69383,  0.00
741,  0.91888,  0.95739,  0.84417, -5.75
742, -0.39237, -0.38344, -0.36483,  0.28209
743,  0.00,  0.00,  0.00,  0.00
744,  0.00,  0.00,  0.00,  0.00
745,  0.00,  0.00,  0.00,  0.00
746,  0.00,  0.00,  0.00,  0.00
747,  0.00,  0.00,  0.00,  0.00
748,  0.00,  0.00,  0.00,  0.00
749,  0.00,  0.00,  0.00,  0.00
750,  0.00,  1.00,  1.00,  1.00
751,  20.00,  20.00,  20.00,  20.00
752,  0.06055,  0.12109,  0.93848,  0.50195
753,  0.06055,  0.12109,  0.31348,  0.25195
754,  0.22981,  0.06491,  0.35799,  5.75
755,  0.6978,  0.8853,  0.72555,  0.00
756,  0.90974,  0.94848,  0.81672, -5.75
757, -0.3836, -0.44203, -0.33243,  0.28209
758,  0.00,  0.00,  0.00,  0.00
759,  0.00,  0.00,  0.00,  0.00
760,  0.00,  0.00,  0.00,  0.00
761,  0.00,  0.00,  0.00,  0.00
762,  0.00,  0.00,  0.00,  0.00
763,  0.00,  0.00,  0.00,  0.00
764,  0.00,  0.00,  0.00,  0.00
765,  0.00,  1.00,  1.00,  1.00
766,  20.00,  20.00,  20.00,  20.00
767,  0.06055,  0.12109,  0.75098,  0.62695
768,  0.06055,  0.12109,  0.31348,  0.37695
769,  0.31649,  0.06881,  0.50872,  5.75
770,  0.82768,  0.80071,  0.7609,  0.00
771,  0.84053,  0.95157,  0.81691, -5.75
772, -0.40518, -0.30084, -0.35695,  0.28209
773,  0.00,  0.00,  0.00,  0.00
774,  0.00,  0.00,  0.00,  0.00
775,  0.00,  0.00,  0.00,  0.00
776,  0.00,  0.00,  0.00,  0.00
777,  0.00,  0.00,  0.00,  0.00
778,  0.00,  0.00,  0.00,  0.00
779,  0.00,  0.00,  0.00,  0.00
780,  1.00,  1.00,  1.00,  1.00
781,  0.00,  0.00,  0.00,  0.00
782,  1.00,  1.00,  0.00,  0.00
783,  1.00,  1.00,  0.00,  0.00
784,  1.00,  1.00,  1.00,  1.00
785,  1.00,  1.00,  1.00,  1.00
786,  0.00,  0.00,  0.00,  0.00
787,  0.00,  0.00,  0.00,  0.00
788,  0.00,  0.00,  0.00,  0.00
789,  0.00,  0.00,  7.21649E-20,  4.59065E-41
790,  1.21864E-28,  1.31722E-43,  0.00,  0.00
791,  0.00,  0.00,  0.00,  0.00
792,  0.00,  0.00,  0.00,  0.00
793,  0.00,  0.00,  0.00,  0.00
794,  0.00,  0.00,  NaN,  0.00
795,  0.00,  1.00,  1.00,  1.00
796,  20.00,  20.00,  20.00,  20.00
797,  0.12305,  0.24609,  0.62598,  0.00195
798,  0.06152,  0.12305,  0.37549,  0.62598
799,  1.75832,  0.6946,  1.06994,  5.75
800,  0.93063,  0.93299,  0.46691,  0.00
801,  0.87097,  0.3255,  0.17426, -5.75
802, -0.44766, -0.4052, -0.50595,  0.28209
803,  0.00,  0.00,  0.00,  0.00
804,  0.00,  0.00,  0.00,  0.00
805,  0.00,  0.00,  0.00,  0.00
806,  0.00,  0.00,  0.00,  0.00
807,  0.00,  0.00,  0.00,  0.00
808,  0.00,  0.00,  0.00,  0.00
809,  0.00,  0.00,  0.00,  0.00
810,  0.00,  0.00,  1.00,  1.00
811,  20.00,  20.00,  20.00,  20.00
812,  0.12305,  0.24609,  0.87598,  0.00195
813,  0.06152,  0.12305,  0.31299,  0.75098
814,  0.48217,  0.155,  0.60667,  5.75
815,  0.58541,  0.66538,  0.78584,  0.00
816,  0.81786,  0.8702,  0.75488, -5.75
817, -0.559, -0.26553, -0.37214,  0.28209
818,  0.00,  0.00,  0.00,  0.00
819,  0.00,  0.00,  0.00,  0.00
820,  0.00,  0.00,  0.00,  0.00
821,  0.00,  0.00,  0.00,  0.00
822,  0.00,  0.00,  0.00,  0.00
823,  0.00,  0.00,  0.00,  0.00
824,  0.00,  0.00,  0.00,  0.00
825,  0.00,  0.00,  0.00,  1.00
826,  20.00,  20.00,  20.00,  20.00
827,  0.12305,  0.24609,  0.50098,  0.75195
828,  0.06152,  0.12305,  0.43799,  0.75098
829,  0.38699,  0.10167,  0.5487,  5.75
830,  0.80477,  0.6297,  0.79396,  0.00
831,  0.86133,  0.92173,  0.74258, -5.75
832, -0.48297, -0.20828, -0.50352,  0.28209
833,  0.00,  0.00,  0.00,  0.00
834,  0.00,  0.00,  0.00,  0.00
835,  0.00,  0.00,  0.00,  0.00
836,  0.00,  0.00,  0.00,  0.00
837,  0.00,  0.00,  0.00,  0.00
838,  0.00,  0.00,  0.00,  0.00
839,  0.00,  0.00,  0.00,  0.00
840,  0.00,  1.00,  1.00,  1.00
841,  20.00,  20.00,  20.00,  20.00
842,  0.12305,  0.24609,  0.00098,  0.50195
843,  0.06152,  0.12305,  0.12549,  0.87598
844,  0.45958,  0.15091,  0.67906,  5.75
845,  0.95231,  0.94732,  0.96171,  0.00
846,  0.88083,  0.8638,  0.56702, -5.75
847, -0.44941, -0.43426, -0.46233,  0.28209
848,  0.00,  0.00,  0.00,  0.00
849,  0.00,  0.00,  0.00,  0.00
850,  0.00,  0.00,  0.00,  0.00
851,  0.00,  0.00,  0.00,  0.00
852,  0.00,  0.00,  0.00,  0.00
853,  0.00,  0.00,  0.00,  0.00
854,  0.00,  0.00,  0.00,  0.00
855,  0.00,  1.00,  1.00,  1.00
856,  20.00,  20.00,  20.00,  20.00
857,  0.12305,  0.24609,  0.75098,  0.00195
858,  0.06152,  0.12305,  0.43799,  0.62598
859,  0.78047,  0.20399,  1.04176,  5.75
860,  0.72969,  1.02156,  1.07953,  0.00
861,  0.81678,  0.82274,  0.32194, -5.75
862, -0.27091, -0.52482, -0.53523,  0.28209
863,  0.00,  0.00,  0.00,  0.00
864,  0.00,  0.00,  0.00,  0.00
865,  0.00,  0.00,  0.00,  0.00
866,  0.00,  0.00,  0.00,  0.00
867,  0.00,  0.00,  0.00,  0.00
868,  0.00,  0.00,  0.00,  0.00
869,  0.00,  0.00,  0.00,  0.00
870,  1.00,  1.00,  1.00,  1.00
871,  20.00,  20.00,  20.00,  20.00
872,  0.12305,  0.24609,  0.50098,  0.25195
873,  0.06152,  0.12305,  0.31299,  0.87598
874,  0.72879,  0.24463,  0.73455,  5.75
875,  0.87269,  0.41598,  0.86412,  0.00
876,  0.85138,  0.77863,  0.59772, -5.75
877, -0.51818,  0.09118, -0.38138,  0.28209
878,  0.00,  0.00,  0.00,  0.00
879,  0.00,  0.00,  0.00,  0.00
880,  0.00,  0.00,  0.00,  0.00
881,  0.00,  0.00,  0.00,  0.00
882,  0.00,  0.00,  0.00,  0.00
883,  0.00,  0.00,  0.00,  0.00
884,  0.00,  0.00,  0.00,  0.00
885,  0.00,  1.00,  1.00,  1.00
886,  20.00,  20.00,  20.00,  20.00
887,  0.12305,  0.24609,  0.50098,  0.50195
888,  0.06152,  0.12305,  0.37549,  0.75098
889,  0.96309,  0.32261,  0.9264,  5.75
890,  0.86766,  0.79464,  0.8864,  0.00
891,  0.97005,  0.67739,  0.18545, -5.75
892, -0.40433, -0.4193, -0.34159,  0.28209
893,  0.00,  0.00,  0.00,  0.00
894,  0.00,  0.00,  0.00,  0.00
895,  0.00,  0.00,  0.00,  0.00
896,  0.00,  0.00,  0.00,  0.00
897,  0.00,  0.00,  0.00,  0.00
898,  0.00,  0.00,  0.00,  0.00
899,  0.00,  0.00,  0.00,  0.00
900,  1.00,  1.00,  1.00,  1.00
901,  0.00,  0.00,  0.00,  0.00
902,  0.12305,  0.24609,  0.62598,  0.25195
903,  1.00,  1.00,  0.00,  0.00
904,  0.62592,  0.16212,  0.85821,  5.75
905,  0.81992,  0.73458,  0.78941,  0.00
906,  0.82238,  0.87679,  0.4382, -5.75
907, -0.53115, -0.38336, -0.43547,  0.28209
908,  0.00,  0.00,  0.00,  0.00
909,  0.00,  0.00,  0.00,  0.00
910,  0.00,  0.00,  0.00,  0.00
911,  0.00,  0.00,  0.00,  0.00
912,  0.00,  0.00,  0.00,  0.00
913,  0.00,  0.00,  0.00,  0.00
914,  0.00,  0.00,  0.00,  0.00
915,  0.00,  1.00,  1.00,  1.00
916,  20.00,  20.00,  20.00,  20.00
917,  0.12305,  0.24609,  0.75098,  0.25195
918,  0.06152,  0.12305,  0.37549,  0.87598
919,  0.79013,  0.23326,  0.95685,  5.75
920,  0.94428,  0.71841,  0.77632,  0.00
921,  0.85415,  0.78899,  0.35015, -5.75
922, -0.50797, -0.35349, -0.25653,  0.28209
923,  0.00,  0.00,  0.00,  0.00
924,  0.00,  0.00,  0.00,  0.00
925,  0.00,  0.00,  0.00,  0.00
926,  0.00,  0.00,  0.00,  0.00
927,  0.00,  0.00,  0.00,  0.00
928,  0.00,  0.00,  0.00,  0.00
929,  0.00,  0.00,  0.00,  0.00
930,  1.00,  1.00,  1.00,  1.00
931,  20.00,  20.00,  20.00,  20.00
932,  0.12305,  0.24609,  0.25098,  0.50195
933,  0.06152,  0.12305,  0.43799,  0.50098
934,  0.9347,  0.32557,  0.89354,  5.75
935,  0.71594,  0.80157,  0.77961,  0.00
936,  0.83979,  0.70085,  0.40169, -5.75
937, -0.47124, -0.39997, -0.44502,  0.28209
938,  0.00,  0.00,  0.00,  0.00
939,  0.00,  0.00,  0.00,  0.00
940,  0.00,  0.00,  0.00,  0.00
941,  0.00,  0.00,  0.00,  0.00
942,  0.00,  0.00,  0.00,  0.00
943,  0.00,  0.00,  0.00,  0.00
944,  0.00,  0.00,  0.00,  0.00
945,  0.00,  1.00,  1.00,  1.00
946,  20.00,  20.00,  20.00,  20.00
947,  0.12305,  0.24609,  0.12598,  0.75195
948,  0.06152,  0.12305,  0.37549,  0.50098
949,  0.7153,  0.19071,  0.92791,  5.75
950,  0.72841,  0.85642,  1.02743,  0.00
951,  0.86952,  0.82227,  0.35832, -5.75
952, -0.42252, -0.35444, -0.50551,  0.28209
953,  0.00,  0.00,  0.00,  0.00
954,  0.00,  0.00,  0.00,  0.00
955,  0.00,  0.00,  0.00,  0.00
956,  0.00,  0.00,  0.00,  0.00
957,  0.00,  0.00,  0.00,  0.00
958,  0.00,  0.00,  0.00,  0.00
959,  0.00,  0.00,  0.00,  0.00
960,  0.00,  1.00,  1.00,  1.00
961,  20.00,  20.00,  20.00,  20.00
962,  0.12305,  0.24609,  0.50098,  0.00195
963,  0.06152,  0.12305,  0.31299,  0.62598
964,  0.77911,  0.26298,  0.87348,  5.75
965,  0.99753,  0.87579,  1.02357,  0.00
966,  0.83805,  0.76423,  0.42228, -5.75
967, -0.52655, -0.38135, -0.52435,  0.28209
968,  0.00,  0.00,  0.00,  0.00
969,  0.00,  0.00,  0.00,  0.00
970,  0.00,  0.00,  0.00,  0.00
971,  0.00,  0.00,  0.00,  0.00
972,  0.00,  0.00,  0.00,  0.00
973,  0.00,  0.00,  0.00,  0.00
974,  0.00,  0.00,  0.00,  0.00
975,  0.00,  1.00,  1.00,  1.00
976,  20.00,  20.00,  20.00,  20.00
977,  0.12305,  0.24609,  0.37598,  0.75195
978,  0.06152,  0.12305,  0.25049,  0.87598
979,  0.647,  0.16565,  0.91817,  5.75
980,  1.0428,  0.87106,  0.84839,  0.00
981,  0.81678,  0.86281,  0.44553, -5.75
982, -0.56129, -0.4079, -0.43212,  0.28209
983,  0.00,  0.00,  0.00,  0.00
984,  0.00,  0.00,  0.00,  0.00
985,  0.00,  0.00,  0.00,  0.00
986,  0.00,  0.00,  0.00,  0.00
987,  0.00,  0.00,  0.00,  0.00
988,  0.00,  0.00,  0.00,  0.00
989,  0.00,  0.00,  0.00,  0.00
990,  0.00,  1.00,  1.00,  1.00
991,  20.00,  20.00,  20.00,  20.00
992,  0.12305,  0.24609,  0.37598,  0.50195
993,  0.06152,  0.12305,  0.25049,  0.75098
994,  0.56944,  0.14158,  0.80914,  5.75
995,  0.96508,  0.87322,  0.91266,  0.00
996,  0.82777,  0.88689,  0.51811, -5.75
997, -0.5477, -0.37305, -0.44664,  0.28209
998,  0.00,  0.00,  0.00,  0.00
999,  0.00,  0.00,  0.00,  0.00
1000,  0.00,  0.00,  0.00,  0.00
1001,  0.00,  0.00,  0.00,  0.00
1002,  0.00,  0.00,  0.00,  0.00
1003,  0.00,  0.00,  0.00,  0.00
1004,  0.00,  0.00,  0.00,  0.00
1005,  0.00,  1.00,  1.00,  1.00
1006,  20.00,  20.00,  20.00,  20.00
1007,  0.12305,  0.24609,  0.37598,  0.25195
1008,  0.06152,  0.12305,  0.18799,  0.75098
1009,  0.59307,  0.15937,  0.7666,  5.75
1010,  0.73035,  0.80793,  0.85674,  0.00
1011,  0.92232,  0.84234,  0.43999, -5.75
1012, -0.37946, -0.35918, -0.41932,  0.28209
1013,  0.00,  0.00,  0.00,  0.00
1014,  0.00,  0.00,  0.00,  0.00
1015,  0.00,  0.00,  0.00,  0.00
1016,  0.00,  0.00,  0.00,  0.00
1017,  0.00,  0.00,  0.00,  0.00
1018,  0.00,  0.00,  0.00,  0.00
1019,  0.00,  0.00,  0.00,  0.00
1020,  0.00,  1.00,  1.00,  1.00
1021,  20.00,  20.00,  20.00,  20.00
1022,  0.0293,  0.05859,  0.56348,  0.43945
1023,  0.01465,  0.0293,  0.48486,  0.87598
1024,  0.18147,  0.04371,  0.28643,  5.75
1025,  0.8975,  0.69749,  0.47816,  0.00
1026,  0.96215,  0.95629,  0.84276, -5.75
1027, -0.41573, -0.35589, -0.31863,  0.28209
1028,  0.00,  0.00,  0.00,  0.00
1029,  0.00,  0.00,  0.00,  0.00
1030,  0.00,  0.00,  0.00,  0.00
1031,  0.00,  0.00,  0.00,  0.00
1032,  0.00,  0.00,  0.00,  0.00
1033,  0.00,  0.00,  0.00,  0.00
1034,  0.00,  0.00,  0.00,  0.00
1035,  1.00,  1.00,  1.00,  1.00
1036,  0.00,  0.00,  0.00,  0.00
1037,  0.0293,  0.05859,  0.56348,  0.81445
1038,  1.00,  1.00,  0.00,  0.00
1039,  0.25977,  0.06188,  0.38703,  5.74987
1040,  0.86609,  0.70907,  0.52502,  0.00
1041,  0.94091,  0.94173,  0.76522, -5.74987
1042, -0.53006, -0.37904, -0.16629,  0.28209
1043,  0.00,  0.00,  0.00,  0.00
1044,  0.00,  0.00,  0.00,  0.00
1045,  0.00,  0.00,  0.00,  0.00
1046,  0.00,  0.00,  0.00,  0.00
1047,  0.00,  0.00,  0.00,  0.00
1048,  0.00,  0.00,  0.00,  0.00
1049,  0.00,  0.00,  0.00,  0.00
1050,  1.00,  1.00,  1.00,  1.00
1051,  0.00,  0.00,  0.00,  0.00
1052,  0.0293,  0.05859,  0.59473,  0.37695
1053,  1.00,  1.00,  0.00,  0.00
1054,  0.27894,  0.06256,  0.42519,  5.74988
1055,  0.83369,  0.67987,  0.54164,  0.00
1056,  0.92225,  0.94229,  0.76082, -5.74988
1057, -0.48854, -0.33856, -0.20514,  0.28209
1058,  0.00,  0.00,  0.00,  0.00
1059,  0.00,  0.00,  0.00,  0.00
1060,  0.00,  0.00,  0.00,  0.00
1061,  0.00,  0.00,  0.00,  0.00
1062,  0.00,  0.00,  0.00,  0.00
1063,  0.00,  0.00,  0.00,  0.00
1064,  0.00,  0.00,  0.00,  0.00
1065,  1.00,  1.00,  1.00,  1.00
1066,  0.00,  0.00,  0.00,  0.00
1067,  0.0293,  0.05859,  0.59473,  0.68945
1068,  1.00,  1.00,  0.00,  0.00
1069,  1.00000E-5,  1.00000E-5,  1.00000E-5,  5.75
1070,  1.00000E-5,  1.00000E-5,  1.00000E-5,  0.00
1071,  1.00,  1.00,  1.00, -5.75
1072,  0.00,  0.00,  0.00,  0.28209
1073,  0.00,  0.00,  0.00,  0.00
1074,  0.00,  0.00,  0.00,  0.00
1075,  0.00,  0.00,  0.00,  0.00
1076,  0.00,  0.00,  0.00,  0.00
1077,  0.00,  0.00,  0.00,  0.00
1078,  0.00,  0.00,  0.00,  0.00
1079,  0.00,  0.00,  0.00,  0.00
1080,  1.00,  0.00,  0.00,  0.00
1081,  20.00,  20.00,  20.00,  20.00
1082,  0.0293,  0.05859,  0.71973,  0.25195
1083,  0.0293,  0.05859,  0.68848,  0.43945
1084,  0.31664,  0.0787,  0.47071,  5.75
1085,  0.56503,  0.37603,  0.66932,  0.00
1086,  1.00,  0.92675,  0.52929, -5.75
1087, -0.52046, -0.22983, -0.32782,  0.28209
1088,  0.00,  0.00,  0.00,  0.00
1089,  0.00,  0.00,  0.00,  0.00
1090,  0.00,  0.00,  0.00,  0.00
1091,  0.00,  0.00,  0.00,  0.00
1092,  0.00,  0.00,  0.00,  0.00
1093,  0.00,  0.00,  0.00,  0.00
1094,  0.00,  0.00,  0.00,  0.00
1095,  1.00,  0.00,  0.00,  0.00
1096,  20.00,  20.00,  20.00,  20.00
1097,  0.0293,  0.05859,  0.93848,  0.12695
1098,  0.0293,  0.05859,  0.62598,  0.25195
1099,  0.36792,  0.08696,  0.53703,  5.75
1100,  0.57649,  0.52229,  0.46072,  0.00
1101,  1.00,  0.91304,  0.46297, -5.75
1102, -0.52522, -0.19825, -0.12956,  0.28209
1103,  0.00,  0.00,  0.00,  0.00
1104,  0.00,  0.00,  0.00,  0.00
1105,  0.00,  0.00,  0.00,  0.00
1106,  0.00,  0.00,  0.00,  0.00
1107,  0.00,  0.00,  0.00,  0.00
1108,  0.00,  0.00,  0.00,  0.00
1109,  0.00,  0.00,  0.00,  0.00
1110,  1.00,  0.00,  0.00,  0.00
1111,  20.00,  20.00,  20.00,  20.00
1112,  0.0293,  0.05859,  0.93848,  0.43945
1113,  0.01465,  0.0293,  0.43799,  0.96973
1114,  0.21189,  0.04118,  0.35701,  5.75
1115,  0.57612,  0.72425,  0.30989,  0.00
1116,  1.00,  0.95882,  0.64299, -5.75
1117, -0.48398, -0.36805, -0.05705,  0.28209
1118,  0.00,  0.00,  0.00,  0.00
1119,  0.00,  0.00,  0.00,  0.00
1120,  0.00,  0.00,  0.00,  0.00
1121,  0.00,  0.00,  0.00,  0.00
1122,  0.00,  0.00,  0.00,  0.00
1123,  0.00,  0.00,  0.00,  0.00
1124,  0.00,  0.00,  0.00,  0.00
1125,  1.00,  1.00,  1.00,  1.00
1126,  0.00,  0.00,  0.00,  0.00
1127,  0.0293,  0.05859,  0.90723,  0.43945
1128,  1.00,  1.00,  0.00,  0.00
1129,  0.37375,  0.08936,  0.54154,  5.75
1130,  0.60343,  0.68449,  0.38562,  0.00
1131,  1.00,  0.91064,  0.45846, -5.75
1132, -0.5054, -0.35799, -0.04111,  0.28209
1133,  0.00,  0.00,  0.00,  0.00
1134,  0.00,  0.00,  0.00,  0.00
1135,  0.00,  0.00,  0.00,  0.00
1136,  0.00,  0.00,  0.00,  0.00
1137,  0.00,  0.00,  0.00,  0.00
1138,  0.00,  0.00,  0.00,  0.00
1139,  0.00,  0.00,  0.00,  0.00
1140,  1.00,  1.00,  1.00,  1.00
1141,  20.00,  20.00,  20.00,  20.00
1142,  0.0293,  0.05859,  0.59473,  0.62695
1143,  0.0293,  0.05859,  0.68848,  0.37695
1144,  0.52568,  0.14371,  0.68552,  5.75
1145,  0.65473,  0.76691,  0.7846,  0.00
1146,  0.89451,  0.87401,  0.50714, -5.75
1147, -0.31784, -0.37208, -0.43366,  0.28209
1148,  0.00,  0.00,  0.00,  0.00
1149,  0.00,  0.00,  0.00,  0.00
1150,  0.00,  0.00,  0.00,  0.00
1151,  0.00,  0.00,  0.00,  0.00
1152,  0.00,  0.00,  0.00,  0.00
1153,  0.00,  0.00,  0.00,  0.00
1154,  0.00,  0.00,  0.00,  0.00
1155,  1.00,  0.00,  0.00,  0.00
1156,  20.00,  20.00,  20.00,  20.00
1157,  0.06055,  0.12109,  0.87598,  0.00195
1158,  0.12109,  0.24219,  0.62695,  0.00391
1159,  0.19351,  0.05747,  0.34623,  5.75
1160,  0.63276,  0.83653,  0.79755,  0.00
1161,  1.00,  0.96501,  0.65377, -5.75
1162, -0.24229, -0.43064, -0.43376,  0.28209
1163,  0.00,  0.00,  0.00,  0.00
1164,  0.00,  0.00,  0.00,  0.00
1165,  0.00,  0.00,  0.00,  0.00
1166,  0.00,  0.00,  0.00,  0.00
1167,  0.00,  0.00,  0.00,  0.00
1168,  0.00,  0.00,  0.00,  0.00
1169,  0.00,  0.00,  0.00,  0.00
1170,  1.00,  0.00,  0.00,  0.00
1171,  20.00,  20.00,  20.00,  20.00
1172,  0.06055,  0.12109,  0.93848,  0.00195
1173,  0.12109,  0.24219,  0.75195,  0.00391
1174,  0.19422,  0.0578,  0.34646,  5.75
1175,  0.62513,  0.8488,  0.8116,  0.00
1176,  1.00,  0.96476,  0.65354, -5.75
1177, -0.23997, -0.45681, -0.43836,  0.28209
1178,  0.00,  0.00,  0.00,  0.00
1179,  0.00,  0.00,  0.00,  0.00
1180,  0.00,  0.00,  0.00,  0.00
1181,  0.00,  0.00,  0.00,  0.00
1182,  0.00,  0.00,  0.00,  0.00
1183,  0.00,  0.00,  0.00,  0.00
1184,  0.00,  0.00,  0.00,  0.00
1185,  1.00,  0.00,  0.00,  0.00
1186,  20.00,  20.00,  20.00,  20.00
1187,  0.06055,  0.12109,  0.50098,  0.12695
