Element, float4.x, float4.y, float4.z, float4.w
588,  0.00,  0.00,  0.00,  0.00
589,  0.00,  0.00,  0.00,  0.00
590,  0.00,  0.00,  0.00,  0.00
591,  0.00,  0.00,  0.00,  0.00
592,  0.00,  0.00,  0.00,  0.00
593,  0.00,  0.00,  0.00,  0.00
594,  0.00,  0.00,  0.00,  0.00
595,  1.00,  0.00,  0.00,  0.00
596,  0.00,  1.00,  0.00,  0.00
597,  0.00,  0.00,  1.00,  0.00
598,  0.00,  0.00,  0.00,  1.00
599,  1.00,  1.00,  1.00,  1.00
600,  79.50001,  479.75,  135.00002,  197.64885
601,  1.00,  0.00,  0.00,  0.00
602,  0.00,  1.00,  0.00,  0.00
603,  0.00,  0.00,  1.00,  0.00
604,  0.00,  0.00,  0.00,  1.00
605,  1.00,  0.00,  0.00,  0.00
606,  0.00,  1.00,  0.00,  0.00
607,  0.00,  0.00,  1.00,  0.00
608,  0.00,  0.00,  0.00,  1.00
609,  1.00,  0.00,  0.00,  0.00
610,  0.00,  1.00,  0.00,  0.00
611,  0.00,  0.00,  1.00,  0.00
612,  0.00,  0.00,  0.00,  1.00
613,  0.00,  0.00,  0.00,  0.00
614,  120.00001,  80.25,  135.00002,  1.00
615,  1.00,  0.00,  0.00,  0.00
616,  0.00,  0.00,  1.00,  1.00
617,  1.00,  1.00,  1.00,  0.00
618, -40.50,  399.50,  0.00,  1.40130E-45
619,  199.50002,  560.00,  270.00003,  2.38221E-44
620, -40.50,  399.50,  0.00,  0.00
621,  199.50002,  560.00,  270.00003,  0.00
622,  0.00,  0.00,  0.00,  0.00
623,  0.00,  0.00,  0.00,  0.00
624,  0.00,  0.00,  0.00,  0.00
625,  0.00,  0.00,  0.00,  0.00
626,  0.00,  0.00,  0.00,  0.00
627,  0.00,  0.00,  0.00,  0.00
628,  0.00,  0.00,  0.00,  0.00
629,  0.00,  0.00,  0.00,  0.00
630,  1.00,  0.00,  0.00,  0.00
631,  0.00,  1.00,  0.00,  0.00
632,  0.00,  0.00,  1.00,  0.00
633,  0.00,  0.00,  0.00,  1.00
634,  1.00,  1.00,  1.00,  1.00
635, -120.25,  479.75,  135.00002,  175.9137
636,  1.00,  0.00,  0.00,  0.00
637,  0.00,  1.00,  0.00,  0.00
638,  0.00,  0.00,  1.00,  0.00
639,  0.00,  0.00,  0.00,  1.00
640,  1.00,  0.00,  0.00,  0.00
641,  0.00,  1.00,  0.00,  0.00
642,  0.00,  0.00,  1.00,  0.00
643,  0.00,  0.00,  0.00,  1.00
644,  1.00,  0.00,  0.00,  0.00
645,  0.00,  1.00,  0.00,  0.00
646,  0.00,  0.00,  1.00,  0.00
647,  0.00,  0.00,  0.00,  1.00
648,  0.00,  0.00,  0.00,  0.00
649,  79.75002,  80.25,  135.00002,  1.00
650,  1.00,  0.00,  0.00,  0.00
651,  0.00,  0.00,  1.00,  1.00
652,  1.00,  1.00,  1.00,  0.00
653, -200.00002,  399.50,  0.00,  1.40130E-45
654, -40.49998,  560.00,  270.00003,  2.52234E-44
655, -200.00002,  399.50,  0.00,  0.00
656, -40.49998,  560.00,  270.00003,  0.00
657,  0.00,  0.00,  0.00,  0.00
658,  0.00,  0.00,  0.00,  0.00
659,  0.00,  0.00,  0.00,  0.00
660,  0.00,  0.00,  0.00,  0.00
661,  0.00,  0.00,  0.00,  0.00
662,  0.00,  0.00,  0.00,  0.00
663,  0.00,  0.00,  0.00,  0.00
664,  0.00,  0.00,  0.00,  0.00
665,  1.00,  0.00,  0.00,  0.00
666,  0.00,  1.00,  0.00,  0.00
667,  0.00,  0.00,  1.00,  0.00
668,  0.00,  0.00,  0.00,  1.00
669,  1.00,  1.00,  1.00,  1.00
670, -194.75,  49.75,  135.00002,  374.93015
671,  1.00,  0.00,  0.00,  0.00
672,  0.00,  1.00,  0.00,  0.00
673,  0.00,  0.00,  1.00,  0.00
674,  0.00,  0.00,  0.00,  1.00
675,  1.00,  0.00,  0.00,  0.00
676,  0.00,  1.00,  0.00,  0.00
677,  0.00,  0.00,  1.00,  0.00
678,  0.00,  0.00,  0.00,  1.00
679,  1.00,  0.00,  0.00,  0.00
680,  0.00,  1.00,  0.00,  0.00
681,  0.00,  0.00,  1.00,  0.00
682,  0.00,  0.00,  0.00,  1.00
683,  0.00,  0.00,  0.00,  0.00
684,  5.25001,  349.75,  135.00002,  1.00
685,  1.00,  0.00,  0.00,  0.00
686,  0.00,  0.00,  1.00,  1.00
687,  1.00,  1.00,  1.00,  0.00
688, -200.00, -300.00,  0.00,  1.40130E-45
689, -189.50,  399.50,  270.00003,  2.66247E-44
690, -200.00, -300.00,  0.00,  0.00
691, -189.50,  399.50,  270.00003,  0.00
692,  0.00,  0.00,  0.00,  0.00
693,  0.00,  0.00,  0.00,  0.00
694,  0.00,  0.00,  0.00,  0.00
695,  0.00,  0.00,  0.00,  0.00
696,  0.00,  0.00,  0.00,  0.00
697,  0.00,  0.00,  0.00,  0.00
698,  0.00,  0.00,  0.00,  0.00
699,  0.00,  0.00,  0.00,  0.00
700,  1.00,  0.00,  0.00,  0.00
701,  0.00,  1.00,  0.00,  0.00
702,  0.00,  0.00,  1.00,  0.00
703,  0.00,  0.00,  0.00,  1.00
704,  1.00,  1.00,  1.00,  1.00
705,  0.25, -309.74997,  160.00,  256.13498
706,  1.00,  0.00,  0.00,  0.00
707,  0.00,  1.00,  0.00,  0.00
708,  0.00,  0.00,  1.00,  0.00
709,  0.00,  0.00,  0.00,  1.00
710,  1.00,  0.00,  0.00,  0.00
711,  0.00,  1.00,  0.00,  0.00
712,  0.00,  0.00,  1.00,  0.00
713,  0.00,  0.00,  0.00,  1.00
714,  1.00,  0.00,  0.00,  0.00
715,  0.00,  1.00,  0.00,  0.00
716,  0.00,  0.00,  1.00,  0.00
717,  0.00,  0.00,  0.00,  1.00
718,  0.00,  0.00,  0.00,  0.00
719,  199.75002,  10.25003,  160.00,  1.00
720,  1.00,  0.00,  0.00,  0.00
721,  0.00,  0.00,  1.00,  1.00
722,  1.00,  1.00,  1.00,  0.00
723, -199.50002, -320.00,  0.00,  1.40130E-45
724,  200.00002, -299.49994,  320.00,  2.80260E-44
725, -199.50002, -320.00,  0.00,  0.00
726,  200.00002, -299.49994,  320.00,  0.00
727,  0.00,  0.00,  0.00,  0.00
728,  0.00,  0.00,  0.00,  0.00
729,  0.00,  0.00,  0.00,  0.00
730,  0.00,  0.00,  0.00,  0.00
731,  0.00,  0.00,  0.00,  0.00
732,  0.00,  0.00,  0.00,  0.00
733,  0.00,  0.00,  0.00,  0.00
734,  0.00,  0.00,  0.00,  0.00
735,  1.00,  0.00,  0.00,  0.00
736,  0.00,  1.00,  0.00,  0.00
737,  0.00,  0.00,  1.00,  0.00
738,  0.00,  0.00,  0.00,  1.00
739,  1.00,  1.00,  1.00,  1.00
740, -26.47621,  137.27618, -3.88872E-14,  493.83691
741,  1.00,  0.00,  0.00,  0.00
742,  0.00,  1.00,  0.00,  0.00
743,  0.00,  0.00,  1.00,  0.00
744,  0.00,  0.00,  0.00,  1.00
745,  1.00,  0.00,  0.00,  0.00
746,  0.00,  1.00,  0.00,  0.00
747,  0.00,  0.00,  1.00,  0.00
748,  0.00,  0.00,  0.00,  1.00
749,  1.00,  0.00,  0.00,  0.00
750,  0.00,  1.00,  0.00,  0.00
751,  0.00,  0.00,  1.00,  0.00
752,  0.00,  0.00,  0.00,  1.00
753,  0.00,  0.00,  0.00,  0.00
754,  225.97623,  457.27618,  1.29536E-13,  1.00
755,  1.00,  0.00,  0.00,  0.00
756,  0.00,  0.00,  1.00,  1.00
757,  1.00,  1.00,  1.00,  0.00
758, -252.45244, -320.00, -1.68423E-13,  1.40130E-45
759,  199.50002,  594.55237,  9.06486E-14,  2.94273E-44
760, -252.45244, -320.00, -1.68423E-13,  0.00
761,  199.50002,  594.55237,  9.06486E-14,  0.00
762,  0.00,  0.00,  0.00,  0.00
763,  0.00,  0.00,  0.00,  0.00
764,  0.00,  0.00,  0.00,  0.00
765,  0.00,  0.00,  0.00,  0.00
766,  0.00,  0.00,  0.00,  0.00
767,  0.00,  0.00,  0.00,  0.00
768,  0.00,  0.00,  0.00,  0.00
769,  0.00,  0.00,  0.00,  0.00
770, -4.76837E-7, -1.00,  0.00,  0.00
771,  1.00, -4.76837E-7,  0.00,  0.00
772,  0.00,  0.00,  1.00,  0.00
773, -209.00, -200.00,  0.00,  1.00
774,  1.00,  1.00,  1.00,  1.00
775, -206.62572, -200.00,  104.57693,  118.13615
776, -4.76837E-7,  1.00,  0.00,  0.00
777, -1.00, -4.76837E-7,  0.00,  0.00
778,  0.00,  0.00,  1.00,  0.00
779, -200.00012,  208.99992,  0.00,  1.00
780, -4.76837E-7, -1.00,  0.00,  0.00
781,  1.00, -4.76837E-7,  0.00,  0.00
782,  0.00,  0.00,  1.00,  0.00
783, -209.00, -200.00,  0.00,  1.00
784, -4.76837E-7,  1.00,  0.00,  0.00
785, -1.00, -4.76837E-7,  0.00,  0.00
786,  0.00,  0.00,  1.00,  0.00
787, -200.00012,  208.99992,  0.00,  1.00
788, -209.00, -200.00,  0.00,  0.00
789,  9.65166,  54.15387,  104.57693,  1.00
790,  1.00,  0.00,  0.00,  0.00
791,  0.00,  0.00,  1.00,  1.00
792,  1.00,  1.00,  1.00,  0.00
793, -54.15387, -7.27735,  0.00,  1.40130E-45
794,  54.15387,  12.02593,  209.15387,  3.08286E-44
795, -54.15387, -7.27735,  0.00,  0.00
796,  54.15387,  12.02593,  209.15387,  0.00
797,  0.00,  0.00,  0.00,  0.00
798,  0.00,  0.00,  0.00,  0.00
799,  0.00,  0.00,  0.00,  0.00
800,  0.00,  0.00,  0.00,  0.00
801,  0.00,  0.00,  0.00,  0.00
802,  0.00,  0.00,  0.00,  0.00
803,  0.00,  0.00,  0.00,  0.00
804,  0.00,  0.00,  0.00,  0.00
805,  1.00, -2.13053E-6,  0.00,  0.00
806,  2.13053E-6,  1.00,  0.00,  0.00
807,  0.00,  0.00,  1.00,  0.00
808, -115.00,  558.99994,  0.00,  1.00
809,  1.00,  1.00,  1.00,  1.00
810, -115.00,  561.37421,  104.57693,  118.13615
811,  1.00,  2.13053E-6,  0.00,  0.00
812, -2.13053E-6,  1.00,  0.00,  0.00
813,  0.00,  0.00,  1.00,  0.00
814,  115.00119, -558.99969,  0.00,  1.00
815,  1.00, -2.13053E-6,  0.00,  0.00
816,  2.13053E-6,  1.00,  0.00,  0.00
817,  0.00,  0.00,  1.00,  0.00
818, -115.00,  558.99994,  0.00,  1.00
819,  1.00,  2.13053E-6,  0.00,  0.00
820, -2.13053E-6,  1.00,  0.00,  0.00
821,  0.00,  0.00,  1.00,  0.00
822,  115.00119, -558.99969,  0.00,  1.00
823, -115.00,  558.99994,  0.00,  0.00
824,  54.15389,  9.65176,  104.57693,  1.00
825,  1.00,  0.00,  0.00,  0.00
826,  0.00,  0.00,  1.00,  1.00
827,  1.00,  1.00,  1.00,  0.00
828, -54.15387, -7.27735,  0.00,  1.40130E-45
829,  54.15387,  12.02593,  209.15387,  3.22299E-44
830, -54.15387, -7.27735,  0.00,  0.00
831,  54.15387,  12.02593,  209.15387,  0.00
832,  0.00,  0.00,  0.00,  0.00
833,  0.00,  0.00,  0.00,  0.00
834,  0.00,  0.00,  0.00,  0.00
835,  0.00,  0.00,  0.00,  0.00
836,  0.00,  0.00,  0.00,  0.00
837,  0.00,  0.00,  0.00,  0.00
838,  0.00,  0.00,  0.00,  0.00
839,  0.00,  0.00,  0.00,  0.00
840, -4.76837E-7, -1.00,  0.00,  0.00
841,  1.00, -4.76837E-7,  0.00,  0.00
842,  0.00,  0.00,  1.00,  0.00
843, -209.00,  319.99997,  0.00,  1.00
844,  1.00,  1.00,  1.00,  1.00
845, -206.62572,  319.99997,  104.57693,  118.13615
846, -4.76837E-7,  1.00,  0.00,  0.00
847, -1.00, -4.76837E-7,  0.00,  0.00
848,  0.00,  0.00,  1.00,  0.00
849,  319.99988,  209.00017,  0.00,  1.00
850, -4.76837E-7, -1.00,  0.00,  0.00
851,  1.00, -4.76837E-7,  0.00,  0.00
852,  0.00,  0.00,  1.00,  0.00
853, -209.00,  319.99997,  0.00,  1.00
854, -4.76837E-7,  1.00,  0.00,  0.00
855, -1.00, -4.76837E-7,  0.00,  0.00
856,  0.00,  0.00,  1.00,  0.00
857,  319.99988,  209.00017,  0.00,  1.00
858, -209.00,  319.99997,  0.00,  0.00
859,  9.65166,  54.15387,  104.57693,  1.00
860,  1.00,  0.00,  0.00,  0.00
861,  0.00,  0.00,  1.00,  1.00
862,  1.00,  1.00,  1.00,  0.00
863, -54.15387, -7.27735,  0.00,  1.40130E-45
864,  54.15387,  12.02593,  209.15387,  3.36312E-44
865, -54.15387, -7.27735,  0.00,  0.00
866,  54.15387,  12.02593,  209.15387,  0.00
867,  0.00,  0.00,  0.00,  0.00
868,  0.00,  0.00,  0.00,  0.00
869,  0.00,  0.00,  0.00,  0.00
870,  0.00,  0.00,  0.00,  0.00
871,  0.00,  0.00,  0.00,  0.00
872,  0.00,  0.00,  0.00,  0.00
873,  0.00,  0.00,  0.00,  0.00
874,  0.00,  0.00,  0.00,  0.00
875,  5.96046E-8,  1.00,  0.00,  0.00
876, -1.00,  5.96046E-8,  0.00,  0.00
877,  0.00,  0.00,  1.00,  0.00
878,  177.00,  212.00,  0.00,  1.00
879,  1.00,  1.00,  1.00,  1.00
880,  177.00,  212.00,  77.00,  89.00768
881,  5.96047E-8, -1.00,  0.00,  0.00
882,  1.00,  5.96047E-8,  0.00,  0.00
883,  0.00,  0.00,  1.00,  0.00
884, -212.00003,  177.00002,  0.00,  1.00
885,  5.96046E-8,  1.00,  0.00,  0.00
886, -1.00,  5.96046E-8,  0.00,  0.00
887,  0.00,  0.00,  1.00,  0.00
888,  177.00,  212.00,  0.00,  1.00
889,  5.96047E-8, -1.00,  0.00,  0.00
890,  1.00,  5.96047E-8,  0.00,  0.00
891,  0.00,  0.00,  1.00,  0.00
892, -212.00003,  177.00002,  0.00,  1.00
893,  177.00,  212.00,  0.00,  0.00
894,  20.00979,  40.00924,  77.00924,  1.00
895,  1.00,  0.00,  0.00,  0.00
896,  0.00,  0.00,  1.00,  1.00
897,  1.00,  1.00,  1.00,  0.00
898, -40.00924, -20.0098, -0.00924,  1.40130E-45
899,  40.00924,  20.00979,  154.00925,  3.50325E-44
900, -40.00924, -20.0098, -0.00924,  0.00
901,  40.00924,  20.00979,  154.00925,  0.00
902,  0.00,  0.00,  0.00,  0.00
903,  0.00,  0.00,  0.00,  0.00
904,  0.00,  0.00,  0.00,  0.00
905,  0.00,  0.00,  0.00,  0.00
906,  0.00,  0.00,  0.00,  0.00
907,  0.00,  0.00,  0.00,  0.00
908,  0.00,  0.00,  0.00,  0.00
909,  0.00,  0.00,  0.00,  0.00
910, -1.00,  7.15256E-7,  0.00,  0.00
911, -7.15256E-7, -1.00,  0.00,  0.00
912,  0.00,  0.00,  1.00,  0.00
913,  118.00,  377.00,  0.00,  1.00
914,  1.00,  1.00,  1.00,  1.00
915,  118.00,  377.00,  77.00,  89.00768
916, -1.00, -7.15256E-7,  0.00,  0.00
917,  7.15256E-7, -1.00,  0.00,  0.00
918,  0.00,  0.00,  1.00,  0.00
919,  117.99973,  377.00009,  0.00,  1.00
920, -1.00,  7.15256E-7,  0.00,  0.00
921, -7.15256E-7, -1.00,  0.00,  0.00
922,  0.00,  0.00,  1.00,  0.00
923,  118.00,  377.00,  0.00,  1.00
924, -1.00, -7.15256E-7,  0.00,  0.00
925,  7.15256E-7, -1.00,  0.00,  0.00
926,  0.00,  0.00,  1.00,  0.00
927,  117.99973,  377.00009,  0.00,  1.00
928,  118.00,  377.00,  0.00,  0.00
929,  40.00925,  20.00982,  77.00924,  1.00
930,  1.00,  0.00,  0.00,  0.00
931,  0.00,  0.00,  1.00,  1.00
932,  1.00,  1.00,  1.00,  0.00
933, -40.00924, -20.0098, -0.00924,  1.40130E-45
934,  40.00924,  20.00979,  154.00925,  3.64338E-44
935, -40.00924, -20.0098, -0.00924,  0.00
936,  40.00924,  20.00979,  154.00925,  0.00
937,  0.00,  0.00,  0.00,  0.00
938,  0.00,  0.00,  0.00,  0.00
939,  0.00,  0.00,  0.00,  0.00
940,  0.00,  0.00,  0.00,  0.00
941,  0.00,  0.00,  0.00,  0.00
942,  0.00,  0.00,  0.00,  0.00
943,  0.00,  0.00,  0.00,  0.00
944,  0.00,  0.00,  0.00,  0.00
945, -1.00,  7.15256E-7,  0.00,  0.00
946, -7.15256E-7, -1.00,  0.00,  0.00
947,  0.00,  0.00,  1.00,  0.00
948,  38.00,  377.00,  0.00,  1.00
949,  1.00,  1.00,  1.00,  1.00
950,  38.00,  377.00,  77.00,  89.00768
951, -1.00, -7.15256E-7,  0.00,  0.00
952,  7.15256E-7, -1.00,  0.00,  0.00
953,  0.00,  0.00,  1.00,  0.00
954,  37.99973,  377.00003,  0.00,  1.00
955, -1.00,  7.15256E-7,  0.00,  0.00
956, -7.15256E-7, -1.00,  0.00,  0.00
957,  0.00,  0.00,  1.00,  0.00
958,  38.00,  377.00,  0.00,  1.00
959, -1.00, -7.15256E-7,  0.00,  0.00
960,  7.15256E-7, -1.00,  0.00,  0.00
961,  0.00,  0.00,  1.00,  0.00
962,  37.99973,  377.00003,  0.00,  1.00
963,  38.00,  377.00,  0.00,  0.00
964,  40.00925,  20.00982,  77.00924,  1.00
965,  1.00,  0.00,  0.00,  0.00
966,  0.00,  0.00,  1.00,  1.00
967,  1.00,  1.00,  1.00,  0.00
968, -40.00924, -20.0098, -0.00924,  1.40130E-45
969,  40.00924,  20.00979,  154.00925,  3.78351E-44
970, -40.00924, -20.0098, -0.00924,  0.00
971,  40.00924,  20.00979,  154.00925,  0.00
972,  0.00,  0.00,  0.00,  0.00
973,  0.00,  0.00,  0.00,  0.00
974,  0.00,  0.00,  0.00,  0.00
975,  0.00,  0.00,  0.00,  0.00
976,  0.00,  0.00,  0.00,  0.00
977,  0.00,  0.00,  0.00,  0.00
978,  0.00,  0.00,  0.00,  0.00
979,  0.00,  0.00,  0.00,  0.00
980,  1.00,  1.74846E-7,  0.00,  0.00
981, -1.97889E-7,  1.13179,  0.00,  0.00
982,  0.00,  0.00,  1.00,  0.00
983,  157.00,  124.00, -111.99998,  1.00
984,  1.00,  0.88355,  1.00,  1.00
985,  157.00,  123.99999, -34.99998,  89.68861
986,  1.00, -1.54485E-7,  0.00,  0.00
987,  1.74846E-7,  0.88355,  0.00,  0.00
988,  0.00,  0.00,  1.00,  0.00
989, -157.00003, -109.56068,  111.99998,  1.00
990,  1.00,  1.74846E-7,  0.00,  0.00
991, -1.97889E-7,  1.13179,  0.00,  0.00
992,  0.00,  0.00,  1.00,  0.00
993,  157.00,  124.00, -111.99998,  1.00
994,  1.00, -1.54485E-7,  0.00,  0.00
995,  1.74846E-7,  0.88355,  0.00,  0.00
996,  0.00,  0.00,  1.00,  0.00
997, -157.00003, -109.56068,  111.99998,  1.00
998,  157.00,  124.00, -111.99998,  0.00
999,  40.00924,  22.64695,  77.00924,  1.00
1000,  1.00,  0.00,  0.00,  0.00
1001,  0.00,  0.00,  1.00,  1.00
1002,  1.00,  1.13179,  1.00,  0.00
1003, -40.00924, -20.0098, -0.00924,  1.40130E-45
1004,  40.00924,  20.00979,  154.00925,  3.92364E-44
1005, -40.00924, -20.0098, -0.00924,  0.00
1006,  40.00924,  20.00979,  154.00925,  0.00
1007,  0.00,  0.00,  0.00,  0.00
1008,  0.00,  0.00,  0.00,  0.00
1009,  0.00,  0.00,  0.00,  0.00
1010,  0.00,  0.00,  0.00,  0.00
1011,  0.00,  0.00,  0.00,  0.00
1012,  0.00,  0.00,  0.00,  0.00
1013,  0.00,  0.00,  0.00,  0.00
1014,  0.00,  0.00,  0.00,  0.00
1015,  1.00,  1.74533E-7,  0.00,  0.00
1016, -2.10722E-7,  1.20735,  0.00,  0.00
1017,  0.00,  0.00,  1.00,  0.00
1018,  157.00, -142.99998, -111.99998,  1.00
1019,  1.00,  0.82826,  1.00,  1.00
1020,  157.00, -142.99998, -34.99998,  90.08224
1021,  1.00, -1.44559E-7,  0.00,  0.00
1022,  1.74533E-7,  0.82826,  0.00,  0.00
1023,  0.00,  0.00,  1.00,  0.00
1024, -156.99997,  118.44143,  111.99998,  1.00
1025,  1.00,  1.74533E-7,  0.00,  0.00
1026, -2.10722E-7,  1.20735,  0.00,  0.00
1027,  0.00,  0.00,  1.00,  0.00
1028,  157.00, -142.99998, -111.99998,  1.00
1029,  1.00, -1.44559E-7,  0.00,  0.00
1030,  1.74533E-7,  0.82826,  0.00,  0.00
1031,  0.00,  0.00,  1.00,  0.00
1032, -156.99997,  118.44143,  111.99998,  1.00
1033,  157.00, -142.99998, -111.99998,  0.00
1034,  40.00924,  24.15879,  77.00924,  1.00
1035,  1.00,  0.00,  0.00,  0.00
1036,  0.00,  0.00,  1.00,  1.00
1037,  1.00,  1.20735,  1.00,  0.00
1038, -40.00924, -20.0098, -0.00924,  1.40130E-45
1039,  40.00924,  20.00979,  154.00925,  4.06377E-44
1040, -40.00924, -20.0098, -0.00924,  0.00
1041,  40.00924,  20.00979,  154.00925,  0.00
1042,  0.00,  0.00,  0.00,  0.00
1043,  0.00,  0.00,  0.00,  0.00
1044,  0.00,  0.00,  0.00,  0.00
1045,  0.00,  0.00,  0.00,  0.00
1046,  0.00,  0.00,  0.00,  0.00
1047,  0.00,  0.00,  0.00,  0.00
1048,  0.00,  0.00,  0.00,  0.00
1049,  0.00,  0.00,  0.00,  0.00
1050, -2.38419E-7,  0.00,  1.00,  0.00
1051, -1.00, -0.00151, -1.19209E-7,  0.00
1052,  0.00151, -1.00,  0.00,  0.00
1053, -166.99998,  72.00,  1.00,  1.00
1054,  1.00,  1.00,  1.00,  1.00
1055, -166.884, -4.99992,  1.00,  89.00768
1056, -1.19209E-7, -1.00,  0.00151,  0.00
1057, -1.79561E-10, -0.00151, -1.00,  0.00
1058,  1.00, -2.38418E-7,  3.59137E-10,  0.00
1059, -1.00002, -166.89136,  72.25147,  1.00
1060, -2.38419E-7,  0.00,  1.00,  0.00
1061, -1.00, -0.00151, -1.19209E-7,  0.00
1062,  0.00151, -1.00,  0.00,  0.00
1063, -166.99998,  72.00,  1.00,  1.00
1064, -1.19209E-7, -1.00,  0.00151,  0.00
1065, -1.79561E-10, -0.00151, -1.00,  0.00
1066,  1.00, -2.38418E-7,  3.59137E-10,  0.00
1067, -1.00002, -166.89136,  72.25147,  1.00
1068, -166.99998,  72.00,  1.00,  0.00
1069,  20.12578,  77.0393,  40.00924,  1.00
1070,  1.00,  0.00,  0.00,  0.00
1071,  0.00151, -1.00,  0.00,  1.00
1072,  1.00,  1.00,  1.00,  0.00
1073, -40.00924, -20.0098, -0.00924,  1.40130E-45
1074,  40.00924,  20.00979,  154.00925,  4.20390E-44
1075, -40.00924, -20.0098, -0.00924,  0.00
1076,  40.00924,  20.00979,  154.00925,  0.00
1077,  0.00,  0.00,  0.00,  0.00
1078,  0.00,  0.00,  0.00,  0.00
1079,  0.00,  0.00,  0.00,  0.00
1080,  0.00,  0.00,  0.00,  0.00
1081,  0.00,  0.00,  0.00,  0.00
1082,  0.00,  0.00,  0.00,  0.00
1083,  0.00,  0.00,  0.00,  0.00
1084,  0.00,  0.00,  0.00,  0.00
1085, -0.00001, -0.35, -0.00187,  0.00
1086,  0.35, -8.76188E-7, -0.00187,  0.00
1087,  0.00187, -0.00187,  0.34999,  0.00
1088, -199.99998,  241.99998,  175.00,  1.00
1089,  2.85714,  2.85714,  2.85714,  1.00
1090, -199.35492,  229.7003,  184.2809,  15.38825
1091, -0.00009,  2.8571,  0.01524,  0.00
1092, -2.8571, -7.28374E-6, -0.01524,  0.00
1093, -0.01524, -0.01524,  2.85706,  0.00
1094,  694.06726,  574.08917, -493.25052,  1.00
1095, -0.00001, -0.35, -0.00187,  0.00
1096,  0.35, -8.76188E-7, -0.00187,  0.00
1097,  0.00187, -0.00187,  0.34999,  0.00
1098, -199.99998,  241.99998,  175.00,  1.00
1099, -0.00009,  2.8571,  0.01524,  0.00
1100, -2.8571, -7.28374E-6, -0.01524,  0.00
1101, -0.01524, -0.01524,  2.85706,  0.00
1102,  694.06726,  574.08917, -493.25052,  1.00
1103, -199.99998,  241.99998,  175.00,  0.00
1104,  0.64582,  12.29969,  9.41791,  1.00
1105,  1.00,  0.00,  0.00,  0.00
1106,  0.00533, -0.00533,  0.99997,  1.00
1107,  0.35,  0.35,  0.35,  0.00
1108, -7.62939E-6,  2.86102E-6, -0.00002,  1.40130E-45
1109,  70.00001,  3.40333,  53.42667,  4.34403E-44
1110, -7.62939E-6,  2.86102E-6, -0.00002,  0.00
1111,  70.00001,  3.40333,  53.42667,  0.00
1112,  0.00,  0.00,  0.00,  0.00
1113,  0.00,  0.00,  0.00,  0.00
1114,  0.00,  0.00,  0.00,  0.00
1115,  0.00,  0.00,  0.00,  0.00
1116,  0.00,  0.00,  0.00,  0.00
1117,  0.00,  0.00,  0.00,  0.00
1118,  0.00,  0.00,  0.00,  0.00
1119,  0.00,  0.00,  0.00,  0.00
1120, -0.00001, -0.34996, -0.0056,  0.00
1121,  0.35,  0.00002, -0.00187,  0.00
1122,  0.00187, -0.0056,  0.34995,  0.00
1123, -199.99998,  241.99998,  143.00,  1.00
1124,  2.85714,  2.85714,  2.85714,  1.00
1125, -199.35492,  229.60201,  152.14919,  15.38825
1126, -0.00009,  2.8571,  0.01524,  0.00
1127, -2.85678,  0.00016, -0.04571,  0.00
1128, -0.04571, -0.01524,  2.85674,  0.00
1129,  697.85883,  573.56207, -394.40372,  1.00
1130, -0.00001, -0.34996, -0.0056,  0.00
1131,  0.35,  0.00002, -0.00187,  0.00
1132,  0.00187, -0.0056,  0.34995,  0.00
1133, -199.99998,  241.99998,  143.00,  1.00
1134, -0.00009,  2.8571,  0.01524,  0.00
1135, -2.85678,  0.00016, -0.04571,  0.00
1136, -0.04571, -0.01524,  2.85674,  0.00
1137,  697.85883,  573.56207, -394.40372,  1.00
1138, -199.99998,  241.99998,  143.00,  0.00
1139,  0.64583,  12.39804,  9.54749,  1.00
1140,  1.00,  0.00,  0.00,  0.00
1141,  0.00533, -0.016,  0.99986,  1.00
1142,  0.35,  0.35,  0.35,  0.00
1143, -7.62939E-6,  2.86102E-6, -0.00002,  1.40130E-45
1144,  70.00001,  3.40333,  53.42667,  4.48416E-44
1145, -7.62939E-6,  2.86102E-6, -0.00002,  0.00
1146,  70.00001,  3.40333,  53.42667,  0.00
1147,  0.00,  0.00,  0.00,  0.00
1148,  0.00,  0.00,  0.00,  0.00
1149,  0.00,  0.00,  0.00,  0.00
1150,  0.00,  0.00,  0.00,  0.00
1151,  0.00,  0.00,  0.00,  0.00
1152,  0.00,  0.00,  0.00,  0.00
1153,  0.00,  0.00,  0.00,  0.00
1154,  0.00,  0.00,  0.00,  0.00
1155, -0.00001, -0.35, -0.00187,  0.00
1156,  0.35, -8.76188E-7, -0.00187,  0.00
1157,  0.00187, -0.00187,  0.34999,  0.00
1158, -199.99998,  241.99998,  109.00,  1.00
1159,  2.85714,  2.85714,  2.85714,  1.00
1160, -199.35492,  229.7003,  118.2809,  15.38825
1161, -0.00009,  2.8571,  0.01524,  0.00
1162, -2.8571, -7.28374E-6, -0.01524,  0.00
1163, -0.01524, -0.01524,  2.85706,  0.00
1164,  693.06171,  573.08331, -304.68451,  1.00
1165, -0.00001, -0.35, -0.00187,  0.00
1166,  0.35, -8.76188E-7, -0.00187,  0.00
1167,  0.00187, -0.00187,  0.34999,  0.00
1168, -199.99998,  241.99998,  109.00,  1.00
1169, -0.00009,  2.8571,  0.01524,  0.00
1170, -2.8571, -7.28374E-6, -0.01524,  0.00
